action,month,day,hour,count,sum,avg,std,step
TRANSFER,1,77,2,90,485245,5391.611111111111,10285.306494146242,1826
CASH_IN,1,77,3,1,7050,7050.0,0.0,1827
CASH_OUT,1,77,3,2,2100,1050.0,0.0,1827
PAYMENT,1,77,3,37,380100,10272.972972972973,12987.355360089645,1827
TRANSFER,1,77,3,78,1214285,15567.75641025641,66292.05454558607,1827
CASH_IN,1,77,4,1,2050,2050.0,0.0,1828
CASH_OUT,1,77,4,5,37705,7541.0,12899.8751931947,1828
PAYMENT,1,77,4,27,292035,10816.111111111111,14875.990227759976,1828
TRANSFER,1,77,4,64,554175,8658.984375,19548.848242362685,1828
CASH_IN,1,77,5,1,2050,2050.0,0.0,1829
CASH_OUT,1,77,5,2,14550,7275.0,7389.2658633994215,1829
PAYMENT,1,77,5,21,505815,24086.428571428572,47090.39483118763,1829
TRANSFER,1,77,5,44,349140,7935.0,26636.08164405638,1829
CASH_IN,1,77,6,4,9000,2250.0,844.5906306213285,1830
CASH_OUT,1,77,6,1,6050,6050.0,0.0,1830
PAYMENT,1,77,6,20,241300,12065.0,25653.0192641806,1830
TRANSFER,1,77,6,47,408930,8700.63829787234,16614.018492023057,1830
CASH_OUT,1,77,7,3,63950,21316.666666666668,15905.999916174189,1831
PAYMENT,1,77,7,21,138860,6612.380952380952,6131.436744158668,1831
TRANSFER,1,77,7,49,477715,9749.285714285714,31071.997860479885,1831
CASH_IN,1,77,8,1,1050,1050.0,0.0,1832
CASH_OUT,1,77,8,1,5050,5050.0,0.0,1832
PAYMENT,1,77,8,43,156360,3636.279069767442,5743.407824982944,1832
TRANSFER,1,77,8,67,562165,8390.522388059702,19132.585782850358,1832
PAYMENT,1,77,9,66,677450,10264.39393939394,19661.796997362708,1833
TRANSFER,1,77,9,86,700260,8142.558139534884,14003.064029078152,1833
CASH_IN,1,77,10,5,75100,15020.0,14580.406372937621,1834
CASH_OUT,1,77,10,4,12600,3150.0,1907.8784028338914,1834
PAYMENT,1,77,10,67,1087800,16235.820895522387,35703.06203018267,1834
TRANSFER,1,77,10,99,1127570,11389.59595959596,20630.351892850507,1834
CASH_IN,1,77,11,4,24650,6162.5,8904.153993127777,1835
CASH_OUT,1,77,11,5,15250,3050.0,2000.0,1835
PAYMENT,1,77,11,112,1139860,10177.32142857143,32224.661502905412,1835
TRANSFER,1,77,11,151,1190910,7886.82119205298,18784.255858594664,1835
CASH_IN,1,77,12,6,10800,1800.0,1405.3469322555195,1836
CASH_OUT,1,77,12,6,36550,6091.666666666667,7514.413927024959,1836
PAYMENT,1,77,12,102,5755330,56424.80392156863,494534.52629616373,1836
TRANSFER,1,77,12,145,1104650,7618.275862068966,16403.69221203752,1836
CASH_IN,1,77,13,6,52700,8783.333333333334,12484.617201447014,1837
CASH_OUT,1,77,13,3,20500,6833.333333333333,4402.934627419913,1837
PAYMENT,1,77,13,112,839135,7492.276785714285,11281.185662408298,1837
TRANSFER,1,77,13,144,1223380,8495.694444444445,21361.36316407877,1837
CASH_IN,1,77,14,1,20500,20500.0,0.0,1838
CASH_OUT,1,77,14,7,107165,15309.285714285714,13223.477363062582,1838
PAYMENT,1,77,14,120,1545515,12879.291666666666,38511.55519759941,1838
TRANSFER,1,77,14,153,1632580,10670.45751633987,19811.792186920462,1838
CASH_IN,1,77,15,3,3150,1050.0,0.0,1839
CASH_OUT,1,77,15,7,45430,6490.0,10999.390513417853,1839
PAYMENT,1,77,15,110,928830,8443.90909090909,18662.516907724672,1839
TRANSFER,1,77,15,139,2370455,17053.63309352518,107431.23655610177,1839
CASH_IN,1,77,16,2,9100,4550.0,4949.747468305833,1840
CASH_OUT,1,77,16,5,746000,149200.0,316340.4831032538,1840
PAYMENT,1,77,16,153,1269105,8294.803921568628,19654.903088589028,1840
TRANSFER,1,77,16,159,2796380,17587.295597484277,88059.58433511271,1840
CASH_IN,1,77,17,8,12555,1569.375,1284.8580730404205,1841
CASH_OUT,1,77,17,5,23100,4620.0,4205.888728913308,1841
PAYMENT,1,77,17,147,1222405,8315.680272108844,15443.444065445809,1841
TRANSFER,1,77,17,180,2194315,12190.638888888889,47456.661985102895,1841
CASH_IN,1,77,18,9,45725,5080.555555555556,6875.7474341178195,1842
CASH_OUT,1,77,18,8,69200,8650.0,9870.084671803552,1842
PAYMENT,1,77,18,130,1126820,8667.846153846154,20853.57867098596,1842
TRANSFER,1,77,18,165,857010,5194.0,9600.805689005936,1842
CASH_IN,1,77,19,8,61670,7708.75,10365.872146478696,1843
CASH_OUT,1,77,19,4,44700,11175.0,13514.220904908527,1843
PAYMENT,1,77,19,127,1005015,7913.503937007874,16216.203895356584,1843
TRANSFER,1,77,19,181,3100155,17127.92817679558,74185.0953321063,1843
CASH_IN,1,77,20,7,14795,2113.5714285714284,3777.2981021334485,1844
CASH_OUT,1,77,20,6,43150,7191.666666666667,8141.769873109081,1844
PAYMENT,1,77,20,151,1344270,8902.450331125829,19058.300334041243,1844
TRANSFER,1,77,20,196,2732045,13939.005102040815,53972.72741411095,1844
CASH_IN,1,77,21,6,20750,3458.3333333333335,4252.107320690138,1845
CASH_OUT,1,77,21,2,155505,77752.5,109244.46215941566,1845
PAYMENT,1,77,21,143,1375320,9617.622377622378,15739.111335940463,1845
TRANSFER,1,77,21,242,2129070,8797.809917355371,19413.351048133743,1845
CASH_IN,1,77,22,6,41205,6867.5,11683.661134250684,1846
CASH_OUT,1,77,22,8,105950,13243.75,9743.585344068315,1846
PAYMENT,1,77,22,142,1342905,9457.077464788732,30207.68724812414,1846
TRANSFER,1,77,22,199,2864580,14394.874371859296,61285.472763352074,1846
CASH_IN,1,77,23,1,2050,2050.0,0.0,1847
CASH_OUT,1,77,23,4,31710,7927.5,8895.992075086398,1847
PAYMENT,1,77,23,129,1622170,12574.961240310078,33847.91317016529,1847
TRANSFER,1,77,23,168,1814315,10799.494047619048,24976.482978753997,1847
CASH_IN,1,78,0,5,49105,9821.0,13160.611877872549,1848
CASH_OUT,1,78,0,3,47150,15716.666666666666,12986.178550032851,1848
PAYMENT,1,78,0,77,1031935,13401.753246753247,25200.17723630021,1848
TRANSFER,1,78,0,147,1411835,9604.319727891156,18752.520302208584,1848
CASH_IN,1,78,1,5,32700,6540.0,5897.075546404336,1849
CASH_OUT,1,78,1,1,2050,2050.0,0.0,1849
PAYMENT,1,78,1,70,937390,13391.285714285714,22114.96740005714,1849
TRANSFER,1,78,1,111,974740,8781.441441441442,21919.465419279597,1849
CASH_IN,1,78,2,3,7150,2383.3333333333335,2309.401076758503,1850
CASH_OUT,1,78,2,2,19550,9775.0,6682.159082212874,1850
PAYMENT,1,78,2,44,543905,12361.477272727272,32117.87556651978,1850
TRANSFER,1,78,2,69,728465,10557.463768115942,21236.572810200156,1850
CASH_IN,1,78,3,6,9300,1550.0,836.6600265340755,1851
CASH_OUT,1,78,3,3,45050,15016.666666666666,10234.785456145788,1851
PAYMENT,1,78,3,28,1185885,42353.03571428572,159412.43710680798,1851
TRANSFER,1,78,3,40,428380,10709.5,22995.209556864284,1851
CASH_IN,1,78,4,2,4100,2050.0,1414.213562373095,1852
CASH_OUT,1,78,4,2,4565,2282.5,2499.6224714944456,1852
PAYMENT,1,78,4,22,206860,9402.727272727272,8396.520215637054,1852
TRANSFER,1,78,4,36,337165,9365.694444444445,13665.690884880687,1852
CASH_IN,1,78,5,2,13100,6550.0,2121.3203435596424,1853
CASH_OUT,1,78,5,1,30500,30500.0,0.0,1853
PAYMENT,1,78,5,109,14829715,136052.43119266056,444773.31482131034,1853
TRANSFER,1,78,5,91,3220935,35394.89010989011,105560.76060201858,1853
CASH_IN,1,78,6,1,3050,3050.0,0.0,1854
CASH_OUT,1,78,6,5,66450,13290.0,15729.009822617572,1854
PAYMENT,1,78,6,25,575505,23020.2,31245.08616300063,1854
TRANSFER,1,78,6,54,1485085,27501.574074074073,78514.83299246093,1854
CASH_IN,1,78,7,7,124050,17721.428571428572,7351.40900002947,1855
PAYMENT,1,78,7,57,2847275,49952.19298245614,146977.02250575944,1855
TRANSFER,1,78,7,87,2121375,24383.620689655174,110699.915066588,1855
CASH_IN,1,78,8,11,55085,5007.727272727273,6615.763887729203,1856
CASH_OUT,1,78,8,3,76225,25408.333333333332,35098.43598129885,1856
PAYMENT,1,78,8,122,6377500,52274.59016393442,219484.51418724845,1856
TRANSFER,1,78,8,117,1000185,8548.589743589744,17786.587774923733,1856
CASH_IN,1,78,9,3,10150,3383.3333333333335,4041.4518843273804,1857
CASH_OUT,1,78,9,3,50150,16716.666666666668,16209.282320119339,1857
DEBIT,1,78,9,3,3410000,1136666.6666666667,1658691.7535616234,1857
PAYMENT,1,78,9,229,40672900,177610.91703056768,743365.4256732928,1857
TRANSFER,1,78,9,250,9662980,38651.92,153542.58357144045,1857
CASH_IN,1,78,10,4,42155,10538.75,11508.728843070956,1858
CASH_OUT,1,78,10,9,91150,10127.777777777777,7935.407641983142,1858
DEBIT,1,78,10,8,2120900,265112.5,411260.3839331685,1858
PAYMENT,1,78,10,205,24735085,120658.9512195122,502552.1533961287,1858
TRANSFER,1,78,10,261,10802585,41389.21455938697,176736.5772105261,1858
CASH_IN,1,78,11,6,30815,5135.833333333333,4270.656175187446,1859
CASH_OUT,1,78,11,2,32650,16325.0,20046.477246638624,1859
DEBIT,1,78,11,5,1018900,203780.0,431246.56027613714,1859
PAYMENT,1,78,11,207,32427550,156654.8309178744,601374.1218207878,1859
TRANSFER,1,78,11,308,12381185,40198.6525974026,138685.48204428647,1859
CASH_IN,1,78,12,2,24550,12275.0,4560.838738653231,1860
CASH_OUT,1,78,12,6,61650,10275.0,9492.141486513989,1860
DEBIT,1,78,12,4,5147600,1286900.0,2476144.703970267,1860
PAYMENT,1,78,12,218,7957585,36502.68348623853,119581.19623645584,1860
TRANSFER,1,78,12,315,7674845,24364.5873015873,113542.92036475253,1860
CASH_IN,1,78,13,6,53200,8866.666666666666,11479.576066504664,1861
CASH_OUT,1,78,13,4,128600,32150.0,49383.0773983693,1861
DEBIT,1,78,13,7,7756950,1108135.7142857143,1860360.0647711288,1861
PAYMENT,1,78,13,259,29063075,112212.6447876448,564464.6184635,1861
TRANSFER,1,78,13,271,8228775,30364.483394833947,120252.21445913056,1861
CASH_IN,1,78,14,6,12965,2160.8333333333335,2812.73961942208,1862
CASH_OUT,1,78,14,6,132650,22108.333333333332,28749.563764806357,1862
DEBIT,1,78,14,8,4305000,538125.0,991095.4527332729,1862
PAYMENT,1,78,14,261,30823850,118099.04214559386,560548.1215902073,1862
TRANSFER,1,78,14,317,11338005,35766.57728706625,141278.90785976718,1862
CASH_IN,1,78,15,3,61500,20500.0,9643.650760992956,1863
CASH_OUT,1,78,15,10,89055,8905.5,8906.840208513904,1863
DEBIT,1,78,15,4,435000,108750.0,67931.95124534551,1863
PAYMENT,1,78,15,268,27312815,101913.48880597015,472165.65219049505,1863
TRANSFER,1,78,15,324,11824380,36495.0,129656.01022199982,1863
CASH_IN,1,78,16,5,28800,5760.0,7307.393516158822,1864
CASH_OUT,1,78,16,11,102920,9356.363636363636,9033.655431470997,1864
PAYMENT,1,78,16,219,10151160,46352.32876712329,346601.9182620698,1864
TRANSFER,1,78,16,267,7723210,28925.880149812732,94249.66746751664,1864
CASH_IN,1,78,17,4,4255,1063.75,794.2016431612313,1865
CASH_OUT,1,78,17,5,238000,47600.0,88093.99099825141,1865
PAYMENT,1,78,17,224,3078885,13745.02232142857,31951.54167771031,1865
TRANSFER,1,78,17,264,3087185,11693.882575757576,30088.027812785684,1865
CASH_IN,1,78,18,7,19700,2814.285714285714,3433.2582053731267,1866
CASH_OUT,1,78,18,10,53985,5398.5,8987.653274848162,1866
PAYMENT,1,78,18,200,3556815,17784.075,43401.51357582748,1866
TRANSFER,1,78,18,261,3838505,14706.915708812261,36815.1015963112,1866
CASH_IN,1,78,19,8,28250,3531.25,6857.838971362834,1867
CASH_OUT,1,78,19,11,175335,15939.545454545454,20693.360101074144,1867
PAYMENT,1,78,19,224,3983445,17783.23660714286,104081.94911794452,1867
TRANSFER,1,78,19,249,2722580,10934.056224899598,24104.516906488985,1867
CASH_IN,1,78,20,3,7150,2383.3333333333335,2309.401076758503,1868
CASH_OUT,1,78,20,5,24275,4855.0,5158.742579350127,1868
PAYMENT,1,78,20,207,2284430,11035.893719806763,27860.225194036677,1868
TRANSFER,1,78,20,264,3571925,13530.01893939394,33879.89959936065,1868
CASH_IN,1,78,21,10,45350,4535.0,9159.149948427406,1869
CASH_OUT,1,78,21,4,73550,18387.5,12020.148016282217,1869
PAYMENT,1,78,21,179,2707040,15123.128491620111,55971.76518336567,1869
TRANSFER,1,78,21,224,2587705,11552.254464285714,32152.708481863716,1869
CASH_IN,1,78,22,2,7100,3550.0,3535.5339059327375,1870
CASH_OUT,1,78,22,7,60755,8679.285714285714,8050.911143348635,1870
PAYMENT,1,78,22,163,1384750,8495.398773006134,16464.514141639454,1870
TRANSFER,1,78,22,227,3968740,17483.436123348016,74767.35928362729,1870
CASH_IN,1,78,23,9,76805,8533.888888888889,12519.108838536036,1871
CASH_OUT,1,78,23,3,68600,22866.666666666668,30859.371888185495,1871
PAYMENT,1,78,23,139,3278405,23585.64748201439,89460.98665897902,1871
TRANSFER,1,78,23,187,2520810,13480.267379679144,36739.847470184526,1871
CASH_IN,1,79,0,6,35750,5958.333333333333,12022.912154160767,1872
CASH_OUT,1,79,0,2,24350,12175.0,11773.327906756016,1872
PAYMENT,1,79,0,141,2612065,18525.28368794326,36561.44070882136,1872
TRANSFER,1,79,0,139,1334975,9604.136690647481,19771.680861888515,1872
CASH_IN,1,79,1,8,38905,4863.125,5680.042088312375,1873
CASH_OUT,1,79,1,5,11250,2250.0,1643.1676725154985,1873
PAYMENT,1,79,1,56,626080,11180.0,25158.426656255393,1873
TRANSFER,1,79,1,101,1019220,10091.287128712871,25278.322181797048,1873
CASH_IN,1,79,2,6,39250,6541.666666666667,11743.952344362893,1874
CASH_OUT,1,79,2,1,1050,1050.0,0.0,1874
PAYMENT,1,79,2,48,544000,11333.333333333334,26319.490943901237,1874
TRANSFER,1,79,2,84,713365,8492.440476190477,18781.918751404657,1874
CASH_IN,1,79,3,3,3150,1050.0,0.0,1875
CASH_OUT,1,79,3,2,3100,1550.0,707.1067811865476,1875
PAYMENT,1,79,3,65,8331705,128180.07692307692,531752.4627495658,1875
TRANSFER,1,79,3,53,845960,15961.509433962265,83040.95712464901,1875
CASH_IN,1,79,4,1,1050,1050.0,0.0,1876
PAYMENT,1,79,4,27,652520,24167.40740740741,48866.49405366489,1876
TRANSFER,1,79,4,43,566545,13175.46511627907,26237.95612171769,1876
CASH_IN,1,79,5,3,21600,7200.0,5772.13132213743,1877
CASH_OUT,1,79,5,1,3550,3550.0,0.0,1877
PAYMENT,1,79,5,25,1061230,42449.2,104370.69091584094,1877
TRANSFER,1,79,5,71,6804760,95841.69014084506,595162.7306621656,1877
CASH_IN,1,79,6,1,205,205.0,0.0,1878
CASH_OUT,1,79,6,2,12550,6275.0,5975.052301026327,1878
PAYMENT,1,79,6,32,1321990,41312.1875,117333.70951524915,1878
TRANSFER,1,79,6,50,799095,15981.9,49206.03169317554,1878
CASH_IN,1,79,7,3,3150,1050.0,0.0,1879
CASH_OUT,1,79,7,4,33850,8462.5,9371.265923022353,1879
PAYMENT,1,79,7,53,2197520,41462.64150943396,169444.573180696,1879
TRANSFER,1,79,7,89,2348165,26383.876404494382,77144.17066792131,1879
CASH_IN,1,79,8,13,217600,16738.46153846154,7487.020820675656,1880
CASH_OUT,1,79,8,1,975,975.0,0.0,1880
PAYMENT,1,79,8,102,4621400,45307.8431372549,203297.49310974756,1880
TRANSFER,1,79,8,112,2366330,21127.946428571428,59997.440638182554,1880
CASH_IN,1,79,9,2,4200,2100.0,777.8174593052023,1881
CASH_OUT,1,79,9,7,124070,17724.285714285714,16246.90032708071,1881
DEBIT,1,79,9,3,1312500,437500.0,535542.9487912244,1881
PAYMENT,1,79,9,158,13704575,86737.8164556962,275098.1019161075,1881
TRANSFER,1,79,9,197,9105045,46218.502538071065,190986.1057597696,1881
CASH_IN,1,79,10,1,3050,3050.0,0.0,1882
CASH_OUT,1,79,10,6,186655,31109.166666666668,43039.93963944032,1882
DEBIT,1,79,10,9,4645900,516211.1111111111,917721.3271119458,1882
PAYMENT,1,79,10,187,20244255,108258.04812834224,581407.1482899005,1882
TRANSFER,1,79,10,223,6766320,30342.242152466366,112204.29396781109,1882
CASH_IN,1,79,11,1,4050,4050.0,0.0,1883
CASH_OUT,1,79,11,4,16655,4163.75,4000.6361473312386,1883
DEBIT,1,79,11,2,320000,160000.0,7071.067811865475,1883
PAYMENT,1,79,11,224,17230315,76921.04910714286,406914.7265216844,1883
TRANSFER,1,79,11,222,9005850,40566.89189189189,175543.34629588638,1883
CASH_IN,1,79,12,6,27400,4566.666666666667,4635.155516988256,1884
CASH_OUT,1,79,12,3,4150,1383.3333333333333,577.3502691896257,1884
DEBIT,1,79,12,4,1150550,287637.5,509153.4074241934,1884
PAYMENT,1,79,12,210,13681870,65151.76190476191,257539.43308505358,1884
TRANSFER,1,79,12,231,6065685,26258.376623376622,151991.33223950682,1884
CASH_IN,1,79,13,6,61200,10200.0,14301.538378789885,1885
CASH_OUT,1,79,13,6,44555,7425.833333333333,6734.72376320415,1885
DEBIT,1,79,13,4,1705000,426250.0,532941.2881984906,1885
PAYMENT,1,79,13,217,33564220,154673.82488479262,687542.1416002621,1885
TRANSFER,1,79,13,294,15645435,53215.76530612245,281112.734813655,1885
CASH_IN,1,79,14,9,24105,2678.3333333333335,2892.205041140756,1886
CASH_OUT,1,79,14,5,48000,9600.0,7263.866050527088,1886
DEBIT,1,79,14,7,2725000,389285.71428571426,574539.4428832292,1886
PAYMENT,1,79,14,270,39869845,147666.09259259258,617361.9910828972,1886
TRANSFER,1,79,14,296,11132215,37608.83445945946,135090.49375182355,1886
CASH_IN,1,79,15,5,5305,1061.0,687.8262862089526,1887
CASH_OUT,1,79,15,12,261050,21754.166666666668,29950.970983906147,1887
DEBIT,1,79,15,5,332050,66410.0,66068.83153197126,1887
PAYMENT,1,79,15,232,25802010,111215.56034482758,577574.5685746445,1887
TRANSFER,1,79,15,253,6330250,25020.750988142292,109644.66705553667,1887
CASH_IN,1,79,16,6,97105,16184.166666666666,15728.614184557604,1888
CASH_OUT,1,79,16,7,234780,33540.0,43393.181972133214,1888
PAYMENT,1,79,16,224,11741385,52416.89732142857,349232.3386710146,1888
TRANSFER,1,79,16,256,3585050,14004.1015625,33296.46653180137,1888
CASH_IN,1,79,17,8,86200,10775.0,10225.353643901864,1889
CASH_OUT,1,79,17,6,122155,20359.166666666668,41716.19714411498,1889
PAYMENT,1,79,17,199,8675465,43595.30150753769,267704.3059938259,1889
TRANSFER,1,79,17,264,4046610,15328.068181818182,32905.791434671526,1889
CASH_IN,1,79,18,8,20845,2605.625,2679.772694918092,1890
CASH_OUT,1,79,18,4,48025,12006.25,19056.149215323298,1890
PAYMENT,1,79,18,170,4683270,27548.647058823528,220302.82713309256,1890
TRANSFER,1,79,18,261,4167060,15965.747126436781,42242.88869735767,1890
CASH_IN,1,79,19,6,15310,2551.6666666666665,3487.206140546708,1891
CASH_OUT,1,79,19,6,35715,5952.5,12042.978763578387,1891
PAYMENT,1,79,19,192,2682610,13971.927083333334,31150.126266581556,1891
TRANSFER,1,79,19,216,2171480,10053.148148148148,21543.769574634025,1891
CASH_IN,1,79,20,4,13105,3276.25,4822.681437748091,1892
CASH_OUT,1,79,20,7,41500,5928.571428571428,8714.82726654489,1892
PAYMENT,1,79,20,188,3135250,16676.86170212766,65409.14657042761,1892
TRANSFER,1,79,20,259,5259780,20308.030888030888,98986.04520894635,1892
CASH_IN,1,79,21,9,48700,5411.111111111111,9768.37300225125,1893
CASH_OUT,1,79,21,3,13150,4383.333333333333,2081.6659994661327,1893
PAYMENT,1,79,21,158,1115865,7062.43670886076,10981.30508552235,1893
TRANSFER,1,79,21,259,4403055,17000.212355212356,71971.60004229815,1893
CASH_IN,1,79,22,3,14100,4700.0,5078.631705489186,1894
CASH_OUT,1,79,22,4,11000,2750.0,962.6352718795767,1894
PAYMENT,1,79,22,168,2184645,13003.839285714286,30057.586685515013,1894
TRANSFER,1,79,22,197,2266870,11506.954314720811,46751.062897040145,1894
CASH_IN,1,79,23,8,43365,5420.625,7970.188399592572,1895
CASH_OUT,1,79,23,3,3605,1201.6666666666667,783.586838412523,1895
PAYMENT,1,79,23,137,1329255,9702.591240875912,20169.647160564997,1895
TRANSFER,1,79,23,176,1727120,9813.181818181818,20380.14967254473,1895
CASH_IN,1,80,0,3,32055,10685.0,17162.45684626767,1896
CASH_OUT,1,80,0,4,42355,10588.75,14061.875393536004,1896
PAYMENT,1,80,0,86,1836620,21356.04651162791,78970.32109341973,1896
TRANSFER,1,80,0,158,2598280,16444.810126582277,63510.26775376403,1896
CASH_IN,1,80,1,3,45550,15183.333333333334,12643.212935537125,1897
CASH_OUT,1,80,1,3,23650,7883.333333333333,4532.199613138562,1897
PAYMENT,1,80,1,63,1113300,17671.428571428572,64551.13421599522,1897
TRANSFER,1,80,1,82,761175,9282.621951219513,29235.359248454235,1897
CASH_IN,1,80,2,6,39250,6541.666666666667,11760.970056362981,1898
CASH_OUT,1,80,2,4,6200,1550.0,577.3502691896257,1898
PAYMENT,1,80,2,50,697440,13948.8,22574.171387599912,1898
TRANSFER,1,80,2,69,1004860,14563.188405797102,32009.543555870296,1898
CASH_IN,1,80,3,4,65100,16275.0,16425.615158444853,1899
CASH_OUT,1,80,3,2,8100,4050.0,1414.213562373095,1899
PAYMENT,1,80,3,36,288255,8007.083333333333,13042.314999098677,1899
TRANSFER,1,80,3,50,494855,9897.1,16357.670050456201,1899
CASH_IN,1,80,4,1,4250,4250.0,0.0,1900
CASH_OUT,1,80,4,3,4915,1638.3333333333333,1412.5892302199295,1900
PAYMENT,1,80,4,59,8762055,148509.40677966102,672643.5438837733,1900
TRANSFER,1,80,4,40,270770,6769.25,16871.4405381797,1900
CASH_IN,1,80,5,3,21600,7200.0,3797.038319532738,1901
CASH_OUT,1,80,5,3,2965,988.3333333333334,297.33538863265727,1901
PAYMENT,1,80,5,107,16870725,157670.32710280374,408564.5985482838,1901
TRANSFER,1,80,5,386,22990045,59559.70207253886,294623.95905778784,1901
CASH_IN,1,80,6,3,7150,2383.3333333333335,1154.7005383792514,1902
CASH_OUT,1,80,6,3,42050,14016.666666666666,15036.649671164563,1902
PAYMENT,1,80,6,54,928340,17191.48148148148,31678.452390813043,1902
TRANSFER,1,80,6,72,3212170,44613.47222222222,247279.87764855946,1902
CASH_IN,1,80,7,2,2155,1077.5,1375.322689407835,1903
CASH_OUT,1,80,7,7,40365,5766.428571428572,10944.449397710587,1903
PAYMENT,1,80,7,98,5775380,58932.448979591834,231803.2572001089,1903
TRANSFER,1,80,7,86,2258590,26262.674418604653,101994.3186702016,1903
CASH_IN,1,80,8,6,7300,1216.6666666666667,408.24829046386304,1904
PAYMENT,1,80,8,134,8823360,65845.97014925373,436132.4692701556,1904
TRANSFER,1,80,8,141,4420555,31351.45390070922,175572.0958533427,1904
CASH_IN,1,80,9,9,78450,8716.666666666666,10088.452557255747,1905
CASH_OUT,1,80,9,2,3700,1850.0,282.842712474619,1905
DEBIT,1,80,9,5,410500,82100.0,60458.04330277321,1905
PAYMENT,1,80,9,226,24537230,108571.81415929203,444297.42547010194,1905
TRANSFER,1,80,9,385,16675305,43312.48051948052,180812.57709308277,1905
CASH_IN,1,80,10,5,43455,8691.0,10807.724321058527,1906
CASH_OUT,1,80,10,4,54100,13525.0,12107.883107023015,1906
DEBIT,1,80,10,6,104925,17487.5,16251.490316275613,1906
PAYMENT,1,80,10,220,31528480,143311.27272727274,613282.2478804254,1906
TRANSFER,1,80,10,280,9355205,33411.44642857143,146265.3610790134,1906
CASH_IN,1,80,11,5,34055,6811.0,13245.498480615972,1907
CASH_OUT,1,80,11,3,13150,4383.333333333333,2886.751345948129,1907
DEBIT,1,80,11,10,17396925,1739692.5,2295876.7142922045,1907
PAYMENT,1,80,11,236,33510490,141993.60169491524,657245.1210164679,1907
